DEPT,OG,1,2,3,4
5007.5312,75.8477,0.21544668089298533,-0.0951085864227549,0.37265094285998196,0.038964730646436296
5007.6836,69.3105,0.2033647900354395,-0.1560378286250171,0.2583948444062437,-0.006074982010328614
5007.836,73.7341,0.21940818687625424,-0.1443313673424841,0.21600326242945483,-0.04331612154318394
5007.9884,81.639,0.2389732954863264,-0.10170413004760061,0.2429320050899295,0.0386065854858182
5008.1408,89.6489,0.22754569105555966,-0.14879111527201774,0.14599570712525173,0.05458759311902163
5008.2932,91.3776,0.22437710919908566,-0.1868259891588341,0.02352177014173956,0.006315804721786152
5008.4456,92.456,0.22979489898127886,-0.20198585753908782,-0.0908642692027696,-0.08964776053278121
5008.598,91.6817,0.24796297192898742,-0.17521919798291663,-0.15171080823308256,-0.1696652214538915
5008.7504,90.2529,0.25878126181392047,-0.15764837594513553,-0.21341761522144168,-0.23629045536104598
5008.9028,91.152,0.26507585187623633,-0.15508093790940541,-0.30108807080855926,-0.3255224532989108
5009.0552,91.1884,0.27474658415789033,-0.14395949440958608,-0.38670941725842567,-0.4391781066935605
5009.2076,89.6399,0.2954769403516934,-0.0912290308191883,-0.40529127005035953,-0.48618361883646
5009.36,88.3965,0.2952885840786168,-0.09864510200531895,-0.5054606940103754,-0.6096765142410214
5009.5124,89.1858,0.3147783747647438,-0.05125029242427376,-0.5375423098330079,-0.7057591196759866
5009.6648,89.6473,0.33729191475418185,0.02030342104514516,-0.5073818997298849,-0.7094994472096092
5009.8172,91.5125,0.3379025327441401,0.03353743104420993,-0.5396008526921063,-0.7274824247022915
5009.9696,94.2845,0.3540290215763639,0.09051368261346673,-0.5052592376779399,-0.6553328487721711
5010.122,92.7329,0.3634521998341795,0.1403890729503679,-0.45217844006204505,-0.5100848098051477
5010.2744,88.0599,0.3323979472893734,0.06313918895081518,-0.5926085191390689,-0.5632904631095265
5010.4268,86.7385,0.36901287301499974,0.16555186788564494,-0.5106753161144402,-0.4877639834600463
5010.5792,88.2385,0.3766175445240003,0.2168049266128093,-0.4385522631415724,-0.33445725125926773
5010.7316,89.346,0.3612995144399586,0.18969802960164261,-0.4761639404022546,-0.2539242012517014
5010.884,87.0203,0.3563732949293393,0.17694538464740925,-0.5207731595374895,-0.2509491062329658
5011.0364,84.0455,0.3658308513983861,0.2098633121936839,-0.5007635921030958,-0.25403025645711486
5011.1888,82.5678,0.3755014828587272,0.24953359192011956,-0.45809745556007625,-0.28284432921949976
5011.3412,82.2484,0.39340026086918645,0.3278539156751636,-0.3325776015177206,-0.23153197014065285
5011.4936,80.971,0.3844812609447171,0.33223946971976304,-0.2926803486481911,-0.25576808001817797
5011.646,81.1899,0.3862787848382655,0.3575917340882777,-0.23662633753571843,-0.31853224648216283
5011.7984,80.7483,0.4085032888610915,0.4529329839171693,-0.05989335328219888,-0.2705578041053713
5011.9508,79.2914,0.4156018525143766,0.5266608745273347,0.13950241160556656,-0.09641966948118035
5012.1032,80.1857,0.3697336742269857,0.4395978480558765,0.11529401162306332,-0.07699764508787242
5012.2556,81.2145,0.37436707974554817,0.4686774985138594,0.20573536298663284,-0.006297671611027371
5012.408,82.5526,0.3618876258420151,0.46555190728492096,0.27385389240507785,0.08099721126930325
5012.5604,88.78,0.34624062295768987,0.4444617562024895,0.3067745652402755,0.1571305157283234
5012.7128,89.3624,0.3192040131444122,0.3828637057450477,0.26572607144718047,0.1623607222676602
5012.8652,87.4845,0.320609195625426,0.3830440819332655,0.26734311182657033,0.1251599368832244
5013.0176,89.2905,0.3208070283012319,0.4028970515331572,0.31720446053073603,0.1405022289058459
5013.17,93.0961,0.2978570530462693,0.34379149285736926,0.2364645554797171,0.021940173478413268
5013.3224,94.9621,0.3045069450868346,0.3647096737464576,0.24558024407695916,-0.059124336333184264
5013.4748,93.3098,0.3112687048849155,0.3971311344749588,0.2874267188364326,-0.0695191473035113
5013.6272,90.0129,0.28839224012051573,0.3488207898954258,0.22120952390053308,-0.14346344733597502
5013.7796,90.1831,0.28038730805794304,0.3236242747163215,0.14901769892529498,-0.2707535868867046
5013.932,92.5241,0.28810054665481943,0.3516098139065334,0.15358908650137976,-0.3288795672627753
5014.0844,91.9938,0.2894406019662212,0.3723511431320603,0.17088152329609904,-0.30655580533065563
5014.2368,91.0546,0.2691689051103669,0.3288997717621885,0.1001119260088451,-0.3147108735602786
5014.3892,98.3526,0.2578803655169509,0.29504362655585115,0.016485607021819934,-0.3492725712817613
5014.5416,104.725,0.2508284525919966,0.27519158501842195,-0.0534206173240605,-0.38439968255603957
5014.694,108.5927,0.24630717933392127,0.25995864155797704,-0.12268218398072829,-0.44225819613824163
5014.8464,110.8712,0.24954546735828706,0.27404410870864715,-0.13749727296959174,-0.4396117234952626
5014.9988,113.9041,0.23361963417925422,0.23157786369991504,-0.22956440869065806,-0.5176470336238975
5015.1512,113.6625,0.24263202263371822,0.2573849461903948,-0.23005479359888734,-0.5367295039134119
5015.3036,110.9563,0.23949891021161968,0.2577158961299084,-0.24076453664317776,-0.5445020786199722
5015.456,110.1038,0.23188741643274943,0.24704099971977114,-0.257430110496747,-0.5636003381789297
5015.6084,108.3555,0.233501212949582,0.2627304439655938,-0.23029673984058405,-0.5553976263637004
5015.7608,105.7097,0.23091008156523699,0.27475921378811613,-0.18486924181665373,-0.5074111280769447
5015.9132,106.4326,0.21674909179522,0.25084418033510236,-0.18134204366384457,-0.4928590358681653
5016.0656,107.8387,0.21420933659931699,0.2592151577974959,-0.12723362334552635,-0.43740074980795196
5016.218,106.9458,0.21753949601545075,0.29523653152561624,-0.005134041247284529,-0.2702860939679762
5016.3704,105.1208,0.19352531197182846,0.2561685874543005,0.030247418614823517,-0.12402383131826471
5016.5228,106.2856,0.16176317041029808,0.1739855775186072,-0.025183985470224074,-0.09866425018833161
5016.6752,108.6269,0.1696051564078802,0.2008287225452699,0.07149555651303052,0.0472240522026162
5016.8276,110.0302,0.14378703283693015,0.14393764886947477,0.07127828473986908,0.13949465426368093
5016.98,109.8665,0.13357460892045714,0.12056549493633838,0.10724263650099264,0.2650465344291372
5017.1324,107.9329,0.11112293356285169,0.05857517283667791,0.08866842136012257,0.3520500352016107
5017.2848,107.5234,0.09554663420145564,0.00529891896831911,0.06214507601609993,0.39270231894577773
5017.4372,106.1472,0.08385313163687458,-0.03703915844592928,0.04152998712968127,0.40275915304767246
5017.5896,105.2872,0.07029431365216848,-0.08818653654335654,-0.005435712297702325,0.32460389895790304
5017.742,105.8194,0.08371338357483868,-0.05408117388417861,0.07499238642952198,0.34833590603947495
5017.8944,105.9887,0.07204988685529706,-0.08060317903208637,0.09234426905898983,0.3517186849274178
5018.0468,106.3743,0.048544676471622236,-0.15112663105298077,0.026876684781939386,0.24009928883031564
5018.1992,108.3089,0.05145686397889171,-0.15412119529385976,0.03261226609564384,0.12934735748902948
5018.3516,109.732,0.0538132708271441,-0.1466814501463101,0.0660586485508913,0.03154304243398511
5018.504,109.4757,0.06346164191690284,-0.10763589785961096,0.16565010485692608,0.037791395524777144
5018.6564,111.6796,0.04104992868559244,-0.15455910061943598,0.16578843369409077,0.028823501014378815
5018.8088,116.8004,0.026182203204482214,-0.20125708019779107,0.13611934066275455,-0.018969024456343082
5018.9612,117.6184,0.02243853394378323,-0.21367980958945534,0.1503908290513984,-0.030726362586442117
5019.1136,118.0922,0.018247766327480156,-0.22205064214897352,0.18132330431191632,0.008927677339983226
5019.266,118.1146,0.003376102547447605,-0.26192359634857676,0.1730352642858697,0.06086525649285395
5019.4184,119.0095,-0.01552973626033163,-0.32501181881775243,0.11442963076941491,0.07190654234113722
5019.5708,119.7531,-0.02757081943535255,-0.3749280275140504,0.05715829373000741,0.0728060661686794
5019.7232,119.0738,-0.024435238100862056,-0.3800202486459733,0.06064458283870874,0.144512426867582
5019.8756,117.7059,-0.04142899340919929,-0.4401470410785378,-0.010633731618952615,0.17991485967848445
5020.028,113.0246,-0.057670371547418886,-0.5158765821060868,-0.14081576653045175,0.11222078516271207
5020.1804,109.7055,-0.044733534639954164,-0.5055890199361004,-0.16280081637454277,0.11031153389511475
5020.3328,110.5569,-0.03849021808738347,-0.4996850481893859,-0.16571467350737337,0.18727379548442796
5020.4852,110.6015,-0.06280629031975139,-0.5860812233317871,-0.3037926654792249,0.1698474071513737
5020.6376,108.3868,-0.0657093922252682,-0.6318284128872549,-0.43149192215404825,0.08973247979838066
5020.79,104.3156,-0.05580879228423498,-0.6322586645131824,-0.4980656898412495,0.03236339827243512
5020.9424,104.765,-0.05264716731345194,-0.6475036931206842,-0.5799852760894579,-0.046470104616555284
5021.0948,107.9729,-0.049419909396888465,-0.6605996209489221,-0.6608300671963068,-0.1453368249778324
5021.2472,109.9206,-0.03756139387257377,-0.6486853190591151,-0.711244825040804,-0.2511762507331107
5021.3996,109.9584,-0.00873712845893304,-0.5748401543470113,-0.6505812701678675,-0.22397387381432027
5021.552,109.9845,-0.03057713474669302,-0.6368619168115337,-0.7574423240867119,-0.3082042707342236
5021.7044,111.538,-0.027913527810976956,-0.6519869207316348,-0.8415439396688301,-0.4619298251914296
5021.8568,113.0479,0.012732787619378494,-0.5394375787335874,-0.7224892325841472,-0.4213264482367116
5022.0092,111.5151,0.005328525230788627,-0.5442462173630472,-0.7224984972746823,-0.40275395976865946
5022.1616,110.062,-0.004146529761716999,-0.5737877524131069,-0.7840902575658647,-0.46389295693232874
5022.314,109.6476,0.029826636748962007,-0.4727639848086091,-0.6572869611633766,-0.3531626651669275
5022.4664,106.4924,0.02553710987404602,-0.4617428724649489,-0.6127085937609513,-0.21136528990371922
5022.6188,101.8524,-0.00637350502092901,-0.5491799765850511,-0.7366804646059646,-0.2503609804619058
5022.7712,101.3522,0.014463719187695375,-0.49853028338984584,-0.7041720149706,-0.22953264133060644
5022.9236,102.0262,0.02498144328792826,-0.4660183079212337,-0.6829581915187336,-0.23208252808010274
5023.076,100.2119,0.019759231779731164,-0.47617754687504804,-0.7236518405909234,-0.32700512129211295
5023.2284,96.666,0.04094961687220335,-0.41519668906051976,-0.6732377072599269,-0.3941666527014359
5023.3808,93.3999,0.06435269482152207,-0.3301253941103389,-0.5562688160623662,-0.37504594090816656
5023.5332,90.3873,0.06779487409776609,-0.29646162152333033,-0.4913438932220685,-0.37200741345885513
5023.6856,85.8016,0.05732224135065177,-0.30983704722825145,-0.5062386483906074,-0.47542158128088097
5023.838,86.878,0.08750452690323333,-0.21127680120297618,-0.3676344155694633,-0.4728032495902988
5023.9904,89.5204,0.08809506311391589,-0.17559544357506188,-0.2750983948214812,-0.4548051444697248
5024.1428,86.7181,0.09985768120080576,-0.11231582022093407,-0.13788050022854625,-0.36480366783100643
5024.2952,85.5243,0.10531106180486863,-0.06042760597757368,0.003978132239537399,-0.20971582258229834
5024.4476,87.8949,0.0838129741843241,-0.08571670825246488,0.04626476234711393,-0.08282657610624451
5024.6,86.9717,0.06274988725480206,-0.13603740852027366,0.008123671278779318,-0.0828441399994208
5024.7524,87.1044,0.09036138416204982,-0.048468638286726526,0.1448544172684778,0.03160266810049528
5024.9048,92.8753,0.08130408799447658,-0.042582918024551206,0.2041462215328882,0.1469621806689916
5025.0572,95.0627,0.06212884705378663,-0.09100023175010837,0.14624073355384992,0.11600780536627649
5025.2096,92.4318,0.06508717469142232,-0.08325910394821727,0.13058514929487453,0.02768896181524134
5025.362,90.387,0.09016473591728295,-0.00846760016433644,0.20094813417557542,-0.04104521659717454
5025.5144,87.217,0.10658246915712684,0.06496626330329798,0.30457339209395184,-0.03184262642097021
5025.6668,82.9712,0.10181769906224504,0.07101065904471424,0.31103388692654965,-0.09670345723543645
5025.8192,81.1983,0.11486441623107368,0.13180109820731079,0.39480160338986114,-0.07589134495104011
5025.9716,84.2848,0.10807458189235021,0.13390758683651866,0.3967328930759625,-0.10895011407706409
5026.124,84.4888,0.1152879846183582,0.17420525243787047,0.44597760189017227,-0.08996117366898804
5026.2764,84.6726,0.1156595396572859,0.19970210478026593,0.4858257660851694,-0.029737432102369052
5026.4288,84.6737,0.09342052944759592,0.1472339639501449,0.39163438405980305,-0.11136760056893273
5026.5812,85.4479,0.1075072786097416,0.18443165307432183,0.3922969417349249,-0.1661500285020709
5026.7336,91.0543,0.12398921286207529,0.24991365382424613,0.4676447491784759,-0.09700629982884272
5026.886,98.3399,0.11533937628090414,0.2454901456291408,0.4605402586315695,-0.03950298451033548
5027.0384,98.3594,0.10488688404778591,0.22258112540325695,0.4084435586388149,-0.013578444246120423
5027.1908,96.6042,0.11574849748577787,0.2576821886777624,0.43449387569325904,0.10915719414550529
5027.3432,97.2461,0.09253234756647295,0.19629108857249758,0.3252239839044631,0.12669223177953545
5027.4956,97.8867,0.0955861645601035,0.1964453808504642,0.27435244945800563,0.1699049102684523
5027.648,93.8222,0.09252219221800669,0.1835159458742557,0.21145565237191177,0.2224988979398806
5027.8004,87.9043,0.07999800120794082,0.13356864492807066,0.07542477286522462,0.17060243645186204
5027.9528,85.7664,0.08881943008323427,0.1383590912066629,-0.008867373723570398,0.085554758915955
5028.1052,86.285,0.09774586957858587,0.15510047092252313,-0.06506618134534241,-0.00027166567633146315
5028.2576,89.0563,0.10976352698353051,0.1863321124898019,-0.08915891212880453,-0.058827884396205746
5028.41,90.7162,0.11804562545038179,0.2092787885760437,-0.11832025606442027,-0.1221149047340242
5028.5624,91.7656,0.11908891367250833,0.21898973203494837,-0.1484163180461247,-0.1546527682734052
5028.7148,95.2861,0.11366023368311687,0.20221639179965556,-0.21781568881998012,-0.20834462346538915
5028.8672,95.604,0.10965352825150262,0.1828158928809655,-0.3022739499525017,-0.3032283904252772
5029.0196,92.5657,0.11657305657004015,0.19699933749163223,-0.3351312112919496,-0.36586416162834634
5029.172,91.3801,0.11519601711582542,0.18673585466398884,-0.39833874251019025,-0.47745174101238635
5029.3244,93.5684,0.1349790754600268,0.2433227654328915,-0.3533771594085679,-0.48445605252285373
5029.4768,94.9109,0.14170294518503335,0.27155495549816755,-0.3138348418904866,-0.4298742956465071
5029.6292,97.6465,0.1303179156808903,0.2512567718544924,-0.32114331068939356,-0.3533808712287555
5029.7816,98.8843,0.12461950918138968,0.23090017202042115,-0.3465352809376943,-0.31164432855039303
5029.934,99.0314,0.1264523784942348,0.23716371292268898,-0.3305327913082441,-0.24202186614372054
5030.0864,99.81,0.11744079567234059,0.20723940763778698,-0.3688478432380322,-0.24946875181937075
5030.2388,97.7664,0.13751795632734953,0.2663993431742012,-0.27181935085042225,-0.12784502272846457
5030.3912,93.985,0.12918608394962675,0.25498466834050554,-0.24495579545748603,-0.01745776441762885
5030.5436,90.0073,0.12252416598496604,0.23906469363400842,-0.2349600080007918,0.08281231378358701
5030.696,87.2956,0.10207207777694184,0.1712143314741787,-0.32183624996820365,0.04214922561926572
5030.8484,87.3984,0.12415601107296652,0.22044478185710437,-0.26087042628533386,0.08168715675957774
5031.0008,89.6931,0.12452410140955057,0.2289307449824,-0.21504064970503928,0.16796555054160173
5031.1532,92.3449,0.11562699549635364,0.2014600381219958,-0.226332372324821,0.21349111221089917
5031.3056,93.0376,0.11241120972287705,0.1854920424260143,-0.2308463548870668,0.25053810581459185
5031.458,92.639,0.0946274791381557,0.11781532913475419,-0.32938076793591453,0.13889848202265562
5031.6104,89.6968,0.1043220510729888,0.12612274525811884,-0.3403857105036578,0.01276359255706971
5031.7628,87.2345,0.14166255699028588,0.2312829065123758,-0.1863499527844406,0.04660064505816234
5031.9152,89.6688,0.1297819780902488,0.21486867732789894,-0.15712869647998132,0.04651557403342917
5032.0676,93.568,0.11137418967210988,0.16074193628812364,-0.2068009512347287,-0.050644499166413004
5032.22,95.985,0.11910371897766155,0.1691452406482765,-0.19605400283911475,-0.16835543496359492
5032.3724,97.1509,0.13844148614632434,0.2296206417373034,-0.08301871428839164,-0.17172863656527215
5032.5248,94.7525,0.13137975827825463,0.22505689217900132,-0.03180426820282235,-0.16986198884122444
5032.6772,93.5262,0.12502298357152708,0.21141360199097983,-0.004432005567078202,-0.18418088647046335
5032.8296,94.703,0.12466535364263831,0.21130045887889948,0.03520526359431084,-0.1981810605984818
5032.982,98.2506,0.12981682161080282,0.23440581539398705,0.11941599090241001,-0.14363740235795533
5033.1344,97.127,0.12600512622177706,0.2366255726684329,0.18975238817712006,-0.04355552618917953
5033.2868,94.4797,0.10312201638528448,0.1716811793349738,0.14691308644687043,-0.048406836608527286
5033.4392,93.9768,0.10188593191468559,0.1579967902833723,0.14825604919858074,-0.05463221964526478
5033.5916,94.9186,0.10502467973973847,0.15664179324813635,0.1617635177958721,-0.07142803968485056
5033.744,97.8385,0.10485186097554709,0.1548900705997322,0.1879471158978382,-0.056765714440250956
5033.8964,97.6059,0.10720908601467356,0.1575481468620541,0.22186623523292365,-0.008748133566258115
5034.0488,90.5973,0.10964807027183443,0.16278783549722292,0.2666123551564853,0.08798357324161174
5034.2012,87.081,0.09242148216669051,0.11484717824749455,0.24429306299224748,0.17131724634850895
5034.3536,90.3993,0.06761473287595338,0.023582318283933878,0.1205456365027021,0.11080054023862916
5034.506,93.5203,0.09071742378940957,0.06375826415011597,0.15538069660756643,0.13082815385712185
5034.6584,92.3814,0.09155618344764341,0.0658069625338508,0.17831150356240524,0.21113813667565448
5034.8108,91.4356,0.06562615524169635,-0.02299370342043129,0.05649596109865623,0.156922623107659
5034.9632,92.8033,0.06571778482785073,-0.05475978039002894,-0.026876450123040033,0.051502572368325734
5035.1156,94.6305,0.07052109528326166,-0.06563360349761199,-0.08372292170491426,-0.09254152137282012
5035.268,95.2644,0.10731491090667533,0.03415924570354313,0.045909258008188375,-0.03135928100912782
5035.4204,95.4949,0.08435934177914448,-0.02280476620456829,-0.00773414411134457,-0.05152414686548091
5035.5728,98.4195,0.06328895492544537,-0.1040871531232704,-0.1456572941563792,-0.21754989845546732
5035.7252,100.4799,0.09026582049915242,-0.050119717564929944,-0.11005133676936545,-0.283486083698352
5035.8776,99.3933,0.08756626107829701,-0.05899411779665955,-0.1285079521735806,-0.3790600778471093
5036.03,97.3391,0.09468758894075283,-0.03872674521399499,-0.09822950572285286,-0.4135713233181764
5036.1824,95.4275,0.10064478156087239,-0.021109423894184645,-0.0617764511082668,-0.4066291971895844
5036.3348,94.1092,0.09800868242444642,-0.02004513632105512,-0.02989898700464565,-0.33809533298278116
5036.4872,96.3447,0.07973152983800397,-0.07578082414586196,-0.08674700291094006,-0.32354767397281486
5036.6396,100.9231,0.07826458607176108,-0.08762373919823793,-0.09470436264121825,-0.2668793390601144
5036.792,99.4986,0.06796316530862244,-0.12321753563840326,-0.13699135421999306,-0.22860125936177686
5036.9444,96.2159,0.05758782893271618,-0.1673957293721327,-0.21031327376828035,-0.2318816823938477
5037.0968,96.9622,0.049577808905514505,-0.2172561255411739,-0.3188802124178572,-0.32178168039626265
5037.2492,97.797,0.05945673858953293,-0.21227913046095195,-0.35691397156477744,-0.38702885269337167
5037.4016,96.6877,0.07404105366681846,-0.17905246458141,-0.3315037870638832,-0.3592191332413927
5037.554,90.3203,0.05758200392281954,-0.23632414790731418,-0.4317466825094175,-0.4318834406175352
5037.7064,88.8996,0.06685416017702168,-0.22732991527303273,-0.45623896011429615,-0.457064272300965
5037.8588,93.3209,0.07340841868902656,-0.2166310911936302,-0.4612700640283559,-0.42240934076755554
5038.0112,93.5445,0.06110140491275651,-0.2600213719699371,-0.5420075086607354,-0.44219307304511535
5038.1636,92.2342,0.06272411234267586,-0.27320376769221166,-0.6023945288800117,-0.4812954711780743
5038.316,90.4376,0.07131671192230545,-0.2602855923489559,-0.6209112744943036,-0.48957475209552587
5038.4684,89.223,0.07110406277220115,-0.2684674249183632,-0.6626903422166732,-0.52368849370898
5038.6208,90.404,0.08244931451361444,-0.23947514492583513,-0.6472969670651919,-0.5060514579242427
5038.7732,94.5319,0.09248200017498182,-0.20531054584657366,-0.6039855095581971,-0.42478638884584174
5038.9256,97.7836,0.08164197745933746,-0.22869071779113398,-0.6331723962932989,-0.37759634010119697
5039.078,99.6478,0.08343122327564456,-0.22780560227579172,-0.649825689351101,-0.3503783850205729
5039.2304,100.8353,0.1001034161649536,-0.17432649200734116,-0.5766500359156195,-0.21229493588840959
5039.3828,100.5301,0.09043060060482284,-0.19121257495734306,-0.5836193571747613,-0.09555154097947946
5039.5352,97.3551,0.07829292147056602,-0.22774195565649596,-0.6428799792740363,-0.07138893640915754
5039.6876,92.5872,0.09386831296233357,-0.18612125637557694,-0.6038753509986372,-0.009104211897678736
5039.84,91.7484,0.10536404141377763,-0.13918846015285666,-0.5280573100978615,0.12277263615184487
5039.9924,91.5075,0.08897582394295274,-0.17585919326032112,-0.5667549262506167,0.1651421116054172
5040.1448,90.5108,0.09412677952910123,-0.1601961321134362,-0.5531626713731462,0.2103958638810654
5040.2972,91.5342,0.0866098371693559,-0.17846844530593556,-0.5931525743417768,0.15876895053610202
5040.4496,92.5915,0.0855367830083538,-0.1845419480060499,-0.6342092855002017,0.03698754420877702
5040.602,91.7395,0.11274267073941603,-0.10543452185654582,-0.5506227250700514,0.0032261648529990704
5040.7544,90.255,0.11576996231439109,-0.07699360338139304,-0.5024585470816935,-0.0169719509301536
5040.9068,88.3513,0.11370696775014263,-0.0662770905136065,-0.47633261471292637,-0.035283345948589284
5041.0592,86.5876,0.10809894230407423,-0.07272814459947977,-0.485051374901194,-0.10194594487221244
5041.2116,88.1492,0.12659402519896304,-0.005323633014170196,-0.3834423756475609,-0.05574171192880043
5041.364,90.0858,0.12106649465488657,0.0023346306988030834,-0.34165140450187165,0.0029807719550814524
5041.5164,89.2486,0.1104385770246286,-0.016701527250072342,-0.3524262904984873,0.01409962185090127
5041.6688,89.6371,0.1145571528096537,0.004054313957346243,-0.31519670680032336,0.05408628117143907
5041.8212,92.2166,0.12473440412698363,0.051601222668653995,-0.22284074578007312,0.1812948313670903
5041.9736,92.3172,0.09207702975562425,-0.027799274237282998,-0.3148364137361728,0.1270812394847293
5042.126,89.9322,0.08918228499694063,-0.04494424516772482,-0.37215332912065735,-0.027416628685295305
5042.2784,90.3122,0.131728516273233,0.07789239907517387,-0.23045679481127537,-0.07885892094750135
5042.4308,91.3263,0.13457735667854373,0.12215384827221201,-0.13858197280509518,-0.12056145292122485
5042.5832,92.9046,0.1421385846172958,0.1671688540598322,-0.049387033683626874,-0.1695824879150003
5042.7356,93.6136,0.14909515924793562,0.2241489708701169,0.08361129127967147,-0.13076604177682763
5042.888,89.3164,0.13439006383472513,0.21278158194723049,0.12467550884523128,-0.15015235922854264
5043.0404,85.7221,0.14298945572239163,0.2629010470785071,0.2482128729328854,-0.08199539209237001
5043.1928,85.5852,0.12383762165932441,0.23782251725598322,0.2810169022315421,-0.06091664820166691
5043.3452,88.1961,0.12313601536109181,0.25636737560563044,0.36415842257090975,0.011368375276440674
5043.4976,88.3913,0.1040115161968628,0.2180055242464578,0.36388726906309526,0.006928879133637008
5043.65,88.722,0.1066476027755178,0.2363427216280081,0.42981245592654677,0.03919787081433596
