TVD "Sand Fraction"
4628.36 92.00397334694314
4628.5124 91.92930761183575
4628.6648 92.09961579744228
4628.8172 92.39614657672442
4628.9696 92.40230513788717
4629.122 92.00515198678556
4629.2744 91.74976943781661
4629.4268 91.66144687740534
4629.5792 91.50210237207187
4629.7316 91.45467186355435
4629.884 91.54536103869549
4630.0364 92.17887191654192
4630.1888 92.66735821017755
4630.3412 92.69727555633807
4630.4936 92.87321548334799
4630.646 92.91819730796563
4630.7984 92.40657900192375
4630.9508 91.79466511441473
4631.1032 91.18873831953218
4631.2556 91.26682970149385
4631.408 91.80861262554647
4631.5604 91.90603629102402
4631.7128 91.56022324399544
4631.8652 91.54784451733356
4632.0176 92.19605939490818
4632.17 92.58173024216643
4632.3224 92.78307834678346
4632.4748 92.75279075593315
4632.6272 92.57548550616033
4632.7796 92.13660865751405
4632.932 92.11357713853776
4633.0844 92.38486293715845
4633.2368 92.29035521409861
4633.3892 92.12931278265324
4633.5416 92.16410616138675
4633.694 91.80697272280514
4633.8464 91.27445737919939
4633.9988 91.17359236358806
4634.1512 91.68038250346694
4634.3036 92.33109304132174
4634.456 92.82033392453641
4634.6084 93.03809013268625
4634.7608 92.72815924082091
4634.9132 92.19549095358268
4635.0656 92.01355612427386
4635.218 92.00650916089714
4635.3704 91.75886805642067
4635.5228 91.15935394129107
4635.6752 91.0804266076797
4635.8276 91.08325877509512
4635.98 91.24879884244514
4636.1324 92.03154822464296
4636.2848 92.74890823751478
4636.4372 93.6009827190421
4636.5896 93.80667056943288
4636.742 93.24025145206183
4636.8944 92.92641179952616
4637.0468 92.87414496453034
4637.1992 92.59790519977804
4637.3516 91.94010282697984
4637.504 91.43035929357114
4637.6564 91.96640346237737
4637.8088 92.64699384851829
4637.9612 93.00905249677527
4638.1136 93.1456880103403
4638.266 93.00934183559457
4638.4184 92.67204432640787
4638.5708 92.49834918007384
4638.7232 92.12995345520866
4638.8756 92.01269913443096
4639.028 91.82507938431424
4639.1804 91.92868723675065
4639.3328 92.37498977205223
4639.4852 92.49212499133843
4639.6376 92.4469023476959
4639.79 92.43664640060582
4639.9424 92.16354906809143
4640.0948 92.02235100002174
4640.2472 92.07729730253587
4640.3996 92.0768101565179
4640.552 92.12858904625338
4640.7044 92.04343095493672
4640.8568 91.9424880767951
4641.0092 91.73807816429196
4641.1616 91.476794361175
4641.314 91.73293281927472
4641.4664 92.18455855252638
4641.6188 92.44306847451725
4641.7712 92.61204784089954
4641.9236 92.46459632110682
4642.076 91.97895094209707
4642.2284 90.91101140783057
4642.3808 90.70659351867545
4642.5332 91.02784613451877
4642.6856 91.52027575053594
4642.838 92.21313212974248
4642.9904 92.27778572134402
4643.1428 91.97260029144833
4643.2952 91.5775006946427
4643.4476 91.0050391508324
4643.6 90.86170519037947
4643.7524 91.18627934627274
4643.9048 91.81894112065558
4644.0572 92.52610987729388
4644.2096 92.66559345164305
4644.362 92.3666225434419
4644.5144 92.1408194251309
4644.6668 91.93535571345296
4644.8192 91.825366529234
4644.9716 92.08753772917552
4645.124 92.17909702963726
4645.2764 91.97560298914948
4645.4288 91.59418006968345
4645.5812 91.24287980232604
4645.7336 91.28972017997164
4645.886 91.50017107489762
4646.0384 91.70265778036848
4646.1908 91.76429737772322
4646.3432 92.54507796481353
4646.4956 93.03185660113232
4646.648 92.832666127396
4646.8004 92.2177600244563
4646.9528 91.46021883569438
4647.1052 91.51950362456867
4647.2576 91.73757445619195
4647.41 91.70685914365582
4647.5624 92.34376177297199
4647.7148 93.11728241528469
4647.8672 93.35987436904651
4648.0196 93.02082086177634
4648.172 92.21650546228055
4648.3244 91.48934186685271
4648.4768 91.11322754338558
4648.6292 91.04735252234623
4648.7816 91.1726059586149
4648.934 91.49558383870145
4649.0864 92.17212971898385
4649.2388 92.42158645078524
4649.3912 92.46260986131935
4649.5436 92.30348704067161
4649.696 91.97293393680907
4649.8484 91.36025790988182
4650.0008 91.09752622014211
4650.1532 91.60206551419164
4650.3056 91.87198558583954
4650.458 91.80248356075393
4650.6104 91.95131213814263
4650.7628 92.05259904163765
4650.9152 91.85402177926865
4651.0676 91.5384160539181
4651.22 91.50213858292784
4651.3724 91.4512997674804
4651.5248 91.39090047225756
4651.6772 91.33773825134834
4651.8296 91.18429500704808
4651.982 91.37705995589639
4652.1344 91.69360520502742
4652.2868 91.7866892914876
4652.4392 91.66525641561627
4652.5916 91.87445894845716
4652.744 92.01925697078528
4652.8964 91.61909470662573
4653.0488 91.53587164312636
4653.2012 91.72349180727022
4653.3536 91.64583204784252
4653.506 91.53338735683059
4653.6584 91.89397707859376
4653.8108 92.17654961502892
4653.9632 92.53730192286969
4654.1156 92.85872400791526
4654.268 93.14862757781101
4654.4204 93.13331604052912
4654.5728 92.62637204057815
4654.7252 91.93747887111765
4654.8776 91.1877523150775
4655.03 91.06178022607097
4655.1824 91.232595206454
4655.3348 91.30560771549612
4655.4872 91.48419778483381
4655.6396 91.70014873634396
4655.792 92.34750019641314
4655.9444 92.90460667557277
4656.0968 93.38881379484614
4656.2492 93.37997536864219
4656.4016 92.89452925597983
4656.554 92.13820999332624
4656.7064 91.12499616130447
4656.8588 91.0327848013675
4657.0112 91.27746915211397
4657.1636 91.29491562996199
4657.316 91.16693057887406
4657.4684 91.24285549221169
4657.6208 91.78702464647424
4657.7732 92.60496551900495
4657.9256 92.97592469537742
4658.078 92.78015444159998
4658.2304 92.12368861260568
4658.3828 91.3909367922655
4658.5352 91.18100783243992
4658.6876 91.25279700402128
4658.84 91.25057315562788
4658.9924 91.40912863578639
4659.1448 91.8637756845226
4659.2972 92.04264603013779
4659.4496 91.93385272902876
4659.602 92.0304775166797
4659.7544 92.2684857127903
4659.9068 92.54613340478932
4660.0592 92.32889855926287
4660.2116 92.01316333978107
4660.364 91.84395434780224
4660.5164 91.12300856158781
4660.6688 90.85014853851617
4660.8212 90.80328389378532
4660.9736 91.07096414961313
4661.126 91.68336133048744
4661.2784 92.68391459588305
4661.4308 93.154229357461
4661.5832 93.00489732646375
4661.7356 92.4949788584222
4661.888 91.85594646998825
4662.0404 91.55839140672623
4662.1928 91.41935232579092
4662.3452 91.12784934049816
4662.4976 90.96422103458086
4662.65 91.14991144443911
4662.8024 91.27746915211397
4662.9548 91.65143443733959
4663.1072 93.06452686387756
4663.2596 93.47451534834335
4663.412 92.85176085618217
4663.5644 92.15104183258005
4663.7168 91.69194812532065
4663.8692 91.70778337886954
4664.0216 91.306408587752
4664.174 90.99634071884088
4664.3264 91.42388856108145
4664.4788 91.94897516323543
4664.6312 92.40557828077134
4664.7836 92.8906856049382
4664.936 93.0307462446776
4665.0884 92.45138251705012
4665.2408 91.54572272076425
4665.3932 90.9754121827544
4665.5456 90.92816386298901
4665.698 91.11905743595116
4665.8504 91.53590782081507
4666.0028 91.9068122419311
4666.1552 92.02192261175198
4666.3076 91.88381319061097
4666.46 91.68284485767506
4666.6124 91.62296879829282
4666.7648 91.49733429878341
4666.9172 91.77711839880698
4667.0696 91.88564075009849
4667.222 91.51588406843123
4667.3744 91.36125146556596
4667.5268 91.45186784823707
4667.6792 91.88658435597377
4667.8316 92.80516868604214
4667.984 93.07509824443676
4668.1364 92.39081143806847
4668.2888 91.77189467564605
4668.4412 91.49997793961685
4668.5936 91.35446567700424
4668.746 91.39978570540899
4668.8984 91.94566021615967
4669.0508 92.99685178698643
4669.2032 93.76910826921505
4669.3556 93.38391401565254
4669.508 92.26647649954826
4669.6604 91.01812581845579
4669.8128 90.7081963642578
4669.9652 91.21082528582536
4670.1176 91.39853899616482
4670.27 91.29010864996323
4670.4224 91.28558029434548
4670.5748 91.23762844886268
4670.7272 91.62063476716926
4670.8796 92.02927590667076
4671.032 92.27422907793654
4671.1844 92.10124252427536
4671.3368 91.99993710776843
4671.4892 92.16194885855012
4671.6416 91.92406988148511
4671.794 91.597298333209
4671.9464 91.97867692198119
4672.0988 92.6093204367581
4672.2512 92.85043549206063
4672.4036 92.6516125139901
4672.556 92.42490489252435
4672.7084 92.17073135464271
4672.8608 92.07235424776627
4673.0132 91.7632067841258
4673.1656 91.53163860822222
4673.318 92.04108802286477
4673.4704 93.00702705779464
4673.6228 93.68340760327614
4673.7752 93.86464033615376
4673.9276 93.42636317416388
4674.08 92.76550796008904
4674.2324 92.25461984968229
4674.3848 92.36985181883833
4674.5372 92.52427939583221
4674.6896 92.30706439265042
4674.842 91.65502865292648
4674.9944 91.20935322860389
4675.1468 91.1530795160802
4675.2992 91.88789819679226
4675.4516 93.84523026343605
4675.604 94.27701322898305
4675.7564 93.26226070965615
4675.9088 92.66347796264343
4676.0612 92.4565675212229
4676.2136 92.60621819808057
4676.366 92.63568434025854
4676.5184 92.44452680619423
4676.6708 92.14550406706657
4676.8232 92.17069580229864
4676.9756 92.83891201480974
4677.128 93.37363136568604
4677.2804 93.61033288491582
4677.4328 93.43563549953456
4677.5852 92.81800660798976
4677.7376 92.55690882294776
4677.89 92.69231250335596
4678.0424 92.97081551388808
4678.1948 92.79862571007602
4678.3472 92.47732348842597
4678.4996 92.52472529103433
4678.652 92.64047991994502
4678.8044 92.6172328408696
4678.9568 92.79474824735867
4679.1092 92.82166042595401
4679.2616 92.4383872969112
4679.414 92.42852893696978
4679.5664 92.63373083236903
4679.7188 92.6297064999913
4679.8712 92.83843517991954
4680.0236 92.79155746173429
4680.176 92.59733141381633
4680.3284 92.61111141681533
4680.4808 92.35835945528719
4680.6332 92.3586777551219
4680.7856 92.55988643526707
4680.938 92.53143651087625
4681.0904 92.81839062584527
4681.2428 93.23263976639349
4681.3952 93.63029860372198
4681.5476 93.67346450347031
4681.7 93.57493204329958
4681.8524 93.0767154399853
4682.0048 92.86076967951726
4682.1572 92.60330301665095
4682.3096 92.3640530574129
4682.462 92.22857584694444
4682.6144 92.03558094014177
4682.7668 91.76893503297867
4682.9192 92.10830665487282
4683.0716 92.97203205349913
4683.224 93.56589102560457
4683.3764 93.51612255635632
4683.5288 92.80781114409187
4683.6812 92.18442824384927
4683.8336 92.31869126905978
4683.986 92.67593531698148
4684.1384 92.64732126746433
4684.2908 92.41597263871486
4684.4432 92.43005845554251
4684.5956 92.19403428166449
4684.748 91.9411642825059
4684.9004 92.38468623385367
4685.0528 92.97597103373757
4685.2052 93.34849577421052
4685.3576 93.24434405191285
4685.51 93.29167257969368
4685.6624 93.2419299364979
4685.8148 93.02620035385472
4685.9672 92.70767818523294
4686.1196 92.53022811562512
4686.272 92.84322649447394
4686.4244 93.56217827614503
4686.5768 94.23875875159541
4686.7292 94.3591626340571
4686.8816 94.26129954201376
4687.034 93.85849897428331
4687.1864 93.37586449671029
4687.3388 93.24534413601184
4687.4912 92.55570129474582
4687.6436 92.00752105585718
4687.796 92.01092557712096
4687.9484 92.12000988329882
4688.1008 91.9751383022017
4688.2532 91.95770228044728
4688.4056 92.11338722457509
4688.558 92.23701087402544
4688.7104 92.69073585807763
4688.8628 93.1083626682016
4689.0152 93.56624405742049
4689.1676 93.63065096846277
4689.32 93.6082969969551
4689.4724 93.85036897973154
4689.6248 94.09803569895925
4689.7772 94.24349135676384
4689.9296 94.16866180555617
4690.082 93.75705007017874
4690.2344 93.27149696903862
4690.3868 92.85625974501023
4690.5392 92.76822332121269
4690.6916 92.439234188683
4690.844 92.20981767003435
4690.9964 92.41129967252056
4691.1488 92.5531336952471
4691.3012 92.18651312603463
4691.4536 92.084378000171
4691.606 91.9305244706387
4691.7584 91.87643034895854
4691.9108 92.10200242992566
4692.0632 92.42488135856415
4692.2156 93.49038363987074
4692.368 94.04371308076314
4692.5204 93.5921306829275
4692.6728 92.82646566499315
4692.8252 91.95381587279002
4692.9776 91.62174164578725
4693.13 91.36762412834705
4693.2824 91.4598079774394
4693.4348 91.92078845823752
4693.5872 92.47312860931991
4693.7396 92.7686428432985
4693.892 92.95798713080936
4694.0444 93.13535720066339
4694.1968 93.5355964013185
4694.3492 93.72947556626374
4694.5016 93.57140246023951
4694.654 93.06095613078563
4694.8064 92.67053689051924
4694.9588 92.67466173663665
4695.1112 92.6992722583619
4695.2636 92.37557893963282
4695.416 92.26328516476603
4695.5684 92.3192577614689
4695.7208 91.93728803056442
4695.8732 91.8296375428189
4696.0256 91.91335344631074
4696.178 91.88155549033057
4696.3304 92.25534105398614
4696.4828 92.84742417163044
4696.6352 93.87032912830335
4696.7876 94.34491221372123
4696.94 94.16575327078208
4697.0924 93.48447099297559
4697.2448 93.0041796702969
4697.3972 92.51268415538318
4697.5496 91.71702444753839
4697.702 91.27975210767964
4697.8544 91.66743140027565
4698.0068 92.05517900474784
4698.1592 92.07938839128036
4698.3116 91.83268796036718
4698.464 91.67197321727616
4698.6164 91.96107572616307
4698.7688 92.42583447152512
4698.9212 93.2861963613774
4699.0736 93.94606540146751
4699.226 94.14084132815599
4699.3784 93.67337368548418
4699.5308 92.66862036749811
4699.6832 92.3744948637734
4699.8356 92.27121569860199
4699.988 91.94794970836269
4700.1404 91.8513676910218
4700.2928 92.07368513675821
4700.4452 91.91601494968764
4700.5976 91.95571144265276
4700.75 92.03035854717194
4700.9024 92.00452100255079
4701.0548 92.14978494122815
4701.2072 92.35498766074724
4701.3596 92.37438881110714
4701.512 92.3000274132107
4701.6644 92.43844610949023
4701.8168 92.33451427705863
4701.9692 92.10713137445015
4702.1216 92.26777659155997
4702.274 92.68644936263834
4702.4264 92.91328857664409
4702.5788 92.89401834178656
4702.7312 92.87416820124403
4702.8836 93.05636795189778
4703.036 93.17882727726689
4703.1884 92.97627223157899
4703.3408 92.31909253544248
4703.4932 92.04414450814964
4703.6456 91.94319169554728
4703.798 91.89214993804615
4703.9504 92.03552146382894
4704.1028 92.3055059862171
4704.2552 92.57654004161027
4704.4076 92.67732568711078
4704.56 92.51746119567711
4704.7124 92.15397045638929
4704.8648 91.84657310432397
4705.0172 91.77160710955124
4705.1696 91.92868723675065
4705.322 92.38467445360226
4705.4744 92.7829502126059
4705.6268 92.84906357118396
4705.7792 93.14594162990643
4705.9316 93.12842599331023
4706.084 92.79896336676101
4706.2364 92.18449932136804
4706.3888 91.84727858187468
4706.5412 91.62709509850629
4706.6936 91.67081979325869
4706.846 91.51236069237416
4706.9984 91.5346174612804
4707.1508 91.73353254711176
4707.3032 91.70401427322474
4707.4556 92.02480223535984
4707.608 92.3364489000118
4707.7604 92.99568242459966
4707.9128 93.52655635419065
4708.0652 93.60631786065623
4708.2176 93.12693808275525
4708.37 92.42311626726871
4708.5224 92.09566147679158
4708.6748 92.05767556790008
4708.8272 92.09392761397521
4708.9796 92.06207385480023
4709.132 91.92613404309758
4709.2844 91.82085569977352
4709.4368 92.00752105585718
4709.5892 92.56519628089622
4709.7416 92.75477265732503
4709.894 92.73407377519447
4710.0464 92.71365451455182
4710.1988 92.5869665364502
4710.3512 92.55450544960762
4710.5036 92.57086861497396
4710.656 92.62093093200208
4710.8084 92.56397731379948
4710.9608 92.07487338906056
4711.1132 92.07503974126317
4711.2656 92.15362662220895
4711.418 91.9735416401115
4711.5704 91.7396731941619
4711.7228 91.81220339592267
4711.8752 92.21798489417839
4712.0276 92.48660451609925
4712.18 92.48869535009705
4712.3324 92.22548763467535
4712.4848 92.0361043274773
4712.6372 92.2239611788211
4712.7896 92.34951666001052
4712.942 92.53049795502437
4713.0944 92.51979666461787
4713.2468 92.42879954888099
4713.3992 92.66110519165966
4713.5516 92.54215775064203
4713.704 92.2420733046085
4713.8564 92.11659188874034
4714.0088 92.38182351846676
4714.1612 92.73430706980605
4714.3136 92.89984696561152
4714.466 93.21172774832158
4714.6184 93.20675669555345
4714.7708 93.02196624259086
4714.9232 92.9401679109626
4715.0756 92.70906730524753
4715.228 92.60371279560702
4715.3804 92.59388850282132
4715.5328 92.34101372352703
4715.6852 92.11493024657409
4715.8376 92.11211714924224
4715.99 92.19213933557077
4716.1424 92.6371347793043
4716.2948 93.27266855658529
4716.4472 93.15268492423905
4716.5996 92.66172469896352
4716.752 92.62962460475327
4716.9044 92.5220381009473
4717.0568 92.42066852938495
4717.2092 92.50495971917931
4717.3616 92.42769355680502
4717.514 92.34878555769728
4717.6664 92.46885096844726
4717.8188 92.56228944402594
4717.9712 92.55132805736604
4718.1236 92.26899390771233
4718.276 92.14659508607703
4718.4284 92.48144738320532
4718.5808 92.73119245938935
4718.7332 92.70397748926034
4718.8856 93.03615889805383
4719.038 93.68565461269165
4719.1904 93.92420079902732
4719.3428 93.80491783688032
4719.4952 93.63884526050965
4719.6476 93.34992833216657
4719.8 92.37959680336174
4719.9524 91.87942906244528
4720.1048 91.77328454651501
4720.2572 91.6489699722679
4720.4096 92.06283458525364
4720.562 92.57478246509685
4720.7144 92.60822005113143
4720.8668 92.40017390143116
4721.0192 92.18344499042941
4721.1716 91.76864744357785
4721.324 91.581969341496
4721.4764 91.85108075097446
4721.6288 92.16288528610042
4721.7812 92.45905981688539
4721.9336 92.42145700176279
4722.086 92.3473586859249
4722.2384 92.52277739185608
4722.3908 92.74546841160117
4722.5432 92.65570449809711
4722.6956 92.59496591230827
4722.848 92.77974670642477
4723.0004 92.67370360004517
4723.1528 92.48221101496345
4723.3052 92.45901279405375
4723.4576 92.38386160686736
4723.61 92.0963858742546
4723.7624 92.15031853253757
4723.9148 92.61558261854697
4724.0672 92.81022061320925
4724.2196 93.1436589870257
4724.372 93.37619659097854
4724.5244 93.31329341900323
4724.6768 93.32865157677521
4724.8292 93.27148548268926
4724.9816 93.07522531252424
4725.134 92.82843178384886
4725.2864 92.65348319408686
4725.4388 93.02322727488826
4725.5912 93.45556650704185
4725.7436 93.70235498815471
4725.896 93.92214991062559
4726.0484 93.42892446168798
4726.2008 92.65395084863965
4726.3532 92.50506538388845
4726.5056 92.64967157873065
4726.658 92.97968948658388
4726.8104 93.37761654405827
4726.9628 93.65897596354067
4727.1152 93.36643855219302
4727.2676 92.6504900584029
4727.42 91.91982187340963
4727.5724 92.03119132550985
4727.7248 91.86132550070687
4727.8772 91.4633605418111
4728.0296 91.37841638560633
4728.182 91.39721961734185
4728.3344 91.38105643670085
4728.4868 91.50206616118035
4728.6392 92.14417582540777
4728.7916 92.6677555608651
4728.944 93.1022917757564
4729.0964 93.53517466167898
4729.2488 93.89631152414717
4729.4012 94.04049044058299
4729.5536 93.38176155522562
4729.706 92.37078283307723
4729.8584 91.81933601082959
4730.0108 91.80481799397452
4730.1632 91.79635346595374
4730.3156 91.85179809685317
4730.468 92.01190163954654
4730.6204 92.04133778427396
4730.7728 92.08222780088656
4730.9252 92.00212792467757
4731.0776 92.28194453778187
4731.23 92.94394815351377
4731.3824 93.08217869429272
4731.5348 93.2238992074333
4731.6872 93.30000578357655
4731.8396 93.10668923916441
4731.992 92.87819953782233
4732.1444 92.78080680804813
4732.2968 92.51075907305906
4732.4492 91.89638924115935
4732.6016 91.8826903307405
4732.754 91.82408632402641
4732.9064 91.65085740670631
4733.0588 91.86369202242923
4733.2112 92.08861862561002
4733.3636 92.00933049163523
4733.516 92.09478268002147
4733.6684 92.59568026357327
4733.8208 93.11027835692012
4733.9732 93.61085605433371
4734.1256 93.81484501685293
4734.278 93.32829608821768
4734.4304 92.54235713033677
4734.5828 91.89955346914873
4734.7352 91.99980613081983
4734.8876 92.61898831206044
4735.04 93.37403219476215
4735.1924 93.46307191364988
4735.3448 93.4835577517642
4735.4972 93.38618082282414
4735.6496 92.7948530492728
4735.802 92.42621100295636
4735.9544 92.45642644266631
4736.1068 92.71429644280884
4736.2592 92.98680093768787
4736.4116 93.13872427578328
4736.564 93.28358997297703
4736.7164 93.1991376310515
4736.8688 92.68692826125799
4737.0212 92.17773448146905
4737.1736 92.02659890919118
4737.326 92.12068632298092
4737.4784 92.04081447267527
4737.6308 91.92424885968083
4737.7832 92.09182549049197
4737.9356 92.30692272214102
4738.088 92.49179613596874
4738.2404 92.64284238104234
4738.3928 92.9047924072307
4738.5452 92.99679389868179
4738.6976 92.57826238204095
4738.85 92.48255170692086
4739.0024 92.46250407041101
4739.1548 92.17364652733893
4739.3072 92.29067411943595
4739.4596 92.3811166398266
4739.612 92.24234533089776
4739.7644 92.24227436771673
4739.9168 92.28271244826398
4740.0692 92.25821390426619
4740.2216 92.2936031912391
4740.374 92.33923268599563
4740.5264 92.12213409859756
4740.6788 92.01377036856435
4740.8312 92.24428493685201
4740.9836 92.37574390481369
4741.136 92.36121226374775
4741.2884 92.61743179864665
4741.4408 92.66714784623917
4741.5932 92.14965450659453
4741.7456 91.94775892286322
4741.898 92.33955115617249
4742.0504 92.85276065913193
4742.2028 93.35581838340423
4742.3552 93.17903458596109
4742.5076 92.65367025665059
4742.66 92.09161170836376
4742.8124 91.89915944822458
4742.9648 91.76877925566767
4743.1172 91.81113817093171
4743.2696 91.85708210932724
4743.422 91.75905983427546
4743.5744 91.55235292902056
4743.7268 91.29493990606008
4743.8792 91.17327574261192
4744.0316 91.34353309797699
4744.184 91.52079451358368
4744.3364 91.76875528986854
4744.4888 92.18856235268038
4744.6412 91.98533621549649
4744.7936 91.8436434326969
4744.946 92.2380399773085
4745.0984 92.44772551818437
4745.2508 92.12033030367759
4745.4032 91.59221747474086
4745.5556 91.48180662931075
4745.708 91.55253373615413
4745.8604 91.65709606885575
4746.0128 91.70206955102833
4746.1652 91.9931137690828
4746.3176 91.99704359755117
4746.47 91.74092038708437
4746.6224 91.77165503739096
4746.7748 91.98245345151932
4746.9272 92.20379167271628
4747.0796 92.49793818234464
4747.232 92.35978588798577
4747.3844 92.11432491504424
4747.5368 92.0908634609432
4747.6892 91.87584491390062
4747.8416 91.93938722146613
4747.994 92.71727250293489
4748.1464 93.07569892585006
4748.2988 92.82014774488871
4748.4512 92.57044673706652
4748.6036 92.51352928053002
4748.756 92.28218081968271
4748.9084 91.99607904277303
4749.0608 91.99418558276733
4749.2132 91.75178355653901
4749.3656 91.87222456541109
4749.518 92.3127307533993
4749.6704 92.5142100611678
4749.8228 92.22707318678958
4749.9752 92.29554002653431
4750.1276 92.61951493643672
4750.28 92.4858057380771
4750.4324 92.31748744291808
4750.5848 92.30125544210601
4750.7372 92.06857520636265
4750.8896 91.80096310595813
4751.042 91.88638130361238
4751.1944 92.20800642537854
4751.3468 92.19481591783591
4751.4992 92.40401239016845
4751.6516 92.75634644071475
4751.804 92.939402536014
4751.9564 92.99328568807483
4752.1088 92.65301553334557
4752.2612 92.2745599433724
4752.4136 92.52133400006058
4752.566 92.78352098853178
4752.7184 92.34512982185066
4752.8708 91.89209022602131
4753.0232 91.76337456987551
4753.1756 91.77363200596665
4753.328 92.01543666975971
