Profundidade[m]	Fracao_de_Areia[%]
3369.0788	98.69512976
3369.2312	99.84524218
3369.3836	97.98634465
3369.536	96.78252382
3369.6884	96.63285411
3369.8408	98.30956699
3369.9932	98.24488372
3370.1456	99.11019142
3370.298	99.73644665
3370.4504	98.88192817
3370.6028	98.56870473
3370.7552	99.7549356
3370.9076	99.14651213
3371.06	99.88668824
3371.2124	99.35525289
3371.3648	99.23272973
3371.5172	98.53284022
3371.6696	96.93569401
3371.822	98.16041395
3371.9744	99.37172353
3372.1268	99.9328368
3372.2792	99.87763213
3372.4316	99.85168673
3372.584	99.57692415
3372.7364	99.37003472
3372.8888	98.6325227
3373.0412	99.01286601
3373.1936	99.54842973
3373.346	99.1158299
3373.4984	98.70903856
3373.6508	99.28855855
3373.8032	98.83374765
3373.9556	99.54064873
3374.108	99.69576921
3374.2604	98.3079066
3374.4128	98.60070517
3374.5652	99.97491535
3374.7176	98.1577133
3374.87	97.47066468
3375.0224	98.59833786
3375.1748	99.82110635
3375.3272	99.27961522
3375.4796	99.57026901
3375.632	99.17531473
3375.7844	99.29368779
3375.9368	98.76085579
3376.0892	99.32768433
3376.2416	99.19445147
3376.394	99.31527586
3376.5464	99.37608577
3376.6988	99.82516133
3376.8512	98.86136532
3377.0036	99.76865482
3377.156	99.45218792
3377.3084	99.19057801
3377.4608	98.59959401
3377.6132	97.41621094
3377.7656	97.688691
3377.918	97.31159711
3378.0704	97.03605353
3378.2228	98.83211937
3378.3752	99.5318398
3378.5276	99.86963059
3378.68	99.76459065
3378.8324	98.30170367
3378.9848	96.74601571
3379.1372	96.04903637
3379.2896	95.89445311
3379.442	97.51682602
3379.5944	93.92328519
3379.7468	91.6160164
3379.8992	92.1470381
3380.0516	89.34274837
3380.204	87.09627831
3380.3564	86.76495545
3380.5088	88.29744926
3380.6612	90.77386454
3380.8136	91.0478481
3380.966	92.79166616
3381.1184	95.99020651
3381.2708	98.80068343
3381.4232	99.05535401
3381.5756	98.33114282
3381.728	99.21999233
3381.8804	98.33646093
3382.0328	97.73998241
3382.1852	99.07087768
3382.3376	99.69970563
3382.49	99.21484842
3382.6424	97.72487413
3382.7948	97.3895255
3382.9472	98.01103914
3383.0996	98.60167136
3383.252	99.02822479
3383.4044	99.5748766
3383.5568	99.8612584
3383.7092	99.07220649
3383.8616	99.84261785
3384.014	99.33961712
3384.1664	98.15285145
3384.3188	97.92891915
3384.4712	98.61944298
3384.6236	98.84270143
3384.776	99.7879506
3384.9284	99.8183873
3385.0808	99.76269689
3385.2332	99.9211815
3385.3856	99.55159736
3385.538	99.81128873
3385.6904	98.8059573
3385.8428	99.22669204
3385.9952	97.55398223
3386.1476	99.94077211
3386.3	98.40379862
3386.4524	99.28860561
3386.6048	99.84703761
3386.7572	99.06712816
3386.9096	98.13319887
3387.062	98.33529006
3387.2144	98.98664493
3387.3668	99.50091445
3387.5192	99.13605204
3387.6716	97.9693915
3387.824	97.79605624
3387.9764	97.9889139
3388.1288	96.76912213
3388.2812	98.19368384
3388.4336	99.68465128
3388.586	98.90357358
3388.7384	98.94371142
3388.8908	99.66393101
3389.0432	99.49923417
3389.1956	99.10985971
3389.348	99.88393038
3389.5004	99.70938198
3389.6528	99.20455752
3389.8052	97.25111016
3389.9576	95.54040641
3390.11	97.06556852
3390.2624	97.73549565
3390.4148	98.36488786
3390.5672	98.36527773
3390.7196	97.60496766
3390.872	98.94571432
3391.0244	99.57738948
3391.1768	99.98265403
3391.3292	98.24512846
3391.4816	97.77570135
3391.634	99.5668244
3391.7864	98.94495133
3391.9388	98.88140235
3392.0912	99.89436266
3392.2436	99.69058145
3392.396	99.61509916
3392.5484	99.52969537
3392.7008	98.11707327
3392.8532	99.41901184
3393.0056	99.91011765
3393.158	99.95104296
3393.3104	99.57822705
3393.4628	99.8971653
3393.6152	96.27342733
3393.7676	90.23145559
3393.92	88.64217475
3394.0724	87.39962232
3394.2248	86.84853751
3394.3772	88.6668305
3394.5296	90.31855748
3394.682	90.72459219
3394.8344	92.38052094
3394.9868	95.31856716
3395.1392	96.69008337
3395.2916	96.37228372
3395.444	95.94032689
3395.5964	96.02330891
3395.7488	97.16283737
3395.9012	99.67797816
3396.0536	98.03867085
3396.206	97.12486538
3396.3584	96.51151257
3396.5108	96.48565477
3396.6632	97.89146196
3396.8156	96.93856475
3396.968	97.36559339
3397.1204	98.66088033
3397.2728	99.9188406
3397.4252	99.98041052
3397.5776	99.68960863
3397.73	99.08202813
3397.8824	98.40696162
3398.0348	99.31109135
3398.1872	96.87863117
3398.3396	97.26500198
3398.492	97.74601348
3398.6444	98.39362585
3398.7968	98.91173974
3398.9492	99.30921045
3399.1016	99.5304879
3399.254	98.93822651
3399.4064	97.17931374
3399.5588	98.17111575
3399.7112	98.55157704
3399.8636	98.87093143
3400.016	98.84968997
3400.1684	98.40613441
3400.3208	98.69594813
3400.4732	98.40160863
3400.6256	98.58857656
3400.778	99.40819339
3400.9304	97.97314878
3401.0828	97.95707792
3401.2352	96.84553322
3401.3876	97.92906769
3401.54	98.56401263
3401.6924	97.92817644
3401.8448	99.62661937
3401.9972	98.10128267
3402.1496	95.67870432
3402.302	93.48824033
3402.4544	95.6391308
3402.6068	97.15164437
3402.7592	98.15943192
3402.9116	99.55993379
3403.064	98.78197668
3403.2164	98.78389593
3403.3688	98.59002649
3403.5212	99.40594482
3403.6736	99.05554396
3403.826	98.16861249
3403.9784	97.52164903
3404.1308	96.85833482
3404.2832	95.94377129
3404.4356	96.54680334
3404.588	98.21858531
3404.7404	99.2013939
3404.8928	99.75438113
3405.0452	99.77133312
3405.1976	99.75040707
3405.35	98.9374156
3405.5024	98.09675534
3405.6548	97.56251125
3405.8072	97.31817512
3405.9596	97.48912814
3406.112	98.31855086
3406.2644	97.65821124
3406.4168	97.4196394
3406.5692	97.75732447
3406.7216	98.74490799
3406.874	98.87709973
3407.0264	98.22284766
3407.1788	98.65755421
3407.3312	99.94095556
3407.4836	99.22754118
3407.636	98.973072
3407.7884	98.86059988
3407.9408	99.71502864
3408.0932	99.2401334
3408.2456	98.43983496
3408.398	98.20084288
3408.5504	99.24437659
3408.7028	99.98530935
3408.8552	99.87524113
3409.0076	99.71664835
3409.16	99.48588131
3409.3124	99.76200402
3409.4648	99.22824877
3409.6172	99.32669751
3409.7696	99.81165753
3409.922	99.6519175
3410.0744	99.06888433
3410.2268	99.40079112
3410.3792	99.2257957
3410.5316	98.25633545
3410.684	96.59647235
3410.8364	96.75463115
3410.9888	98.15614188
3411.1412	99.00097222
3411.2936	98.84858915
3411.446	98.13791677
3411.5984	97.98901271
3411.7508	98.20540212
3411.9032	98.05533522
3412.0556	99.01415022
3412.208	98.59577707
3412.3604	97.59344506
3412.5128	95.83766606
3412.6652	96.62731161
3412.8176	96.84188194
3412.97	95.28481541
3413.1224	94.62131496
3413.2748	94.02508719
3413.4272	94.19140342
3413.5796	96.67188132
3413.732	99.21937889
3413.8844	96.56876755
3414.0368	92.94480697
3414.1892	91.09339985
3414.3416	91.00867211
3414.494	94.36385238
3414.6464	97.38160084
3414.7988	99.17219481
3414.9512	99.09241511
3415.1036	97.75488328
3415.256	98.1272512
3415.4084	98.02189775
3415.5608	98.19981327
3415.7132	98.52901378
3415.8656	98.62547685
3416.018	98.36868886
3416.1704	98.34967852
3416.3228	99.44358219
3416.4752	99.89891105
3416.6276	98.85423631
3416.78	97.98125485
3416.9324	98.71601428
3417.0848	99.18897177
3417.2372	98.96816497
3417.3896	98.27536213
3417.542	98.25887963
3417.6944	98.00748449
3417.8468	96.0798597
3417.9992	94.94263485
3418.1516	94.25766436
3418.304	92.66619003
3418.4564	91.41622657
3418.6088	89.0086975
3418.7612	87.10168174
3418.9136	86.62285234
3419.066	88.30066489
3419.2184	88.8881225
3419.3708	88.27618037
3419.5232	88.68159074
3419.6756	89.52114153
3419.828	91.48570485
3419.9804	93.24764718
3420.1328	95.03347439
3420.2852	96.87518948
3420.4376	97.04310308
3420.59	96.70217742
3420.7424	97.61428251
3420.8948	99.4003694
3421.0472	99.50320132
3421.1996	99.35276495
3421.352	99.582461
3421.5044	99.51108712
3421.6568	98.75658157
3421.8092	98.26161925
3421.9616	98.88097212
3422.114	99.83589463
3422.2664	98.90395568
3422.4188	98.24228928
3422.5712	99.92774402
3422.7236	99.47326904
3422.876	99.67519717
3423.0284	99.81834122
3423.1808	99.64305444
3423.3332	99.85679514
3423.4856	99.36510839
3423.638	99.29048801
3423.7904	99.01605263
3423.9428	97.21091802
3424.0952	98.04034761
3424.2476	98.96630673
3424.4	99.81184194
3424.5524	99.77054813
3424.7048	99.43193177
3424.8572	98.85390134
3425.0096	99.42055696
3425.162	99.19147557
3425.3144	99.88365458
3425.4668	99.45873382
3425.6192	98.85040786
3425.7716	98.86461818
3425.924	98.71206961
3426.0764	99.94893412
3426.2288	98.9378926
3426.3812	98.93426712
3426.5336	99.2245219
3426.686	99.69743648
3426.8384	98.89435376
3426.9908	98.63590018
3427.1432	99.09857894
3427.2956	99.21664183
3427.448	98.98797803
3427.6004	99.6019002
3427.7528	99.46677361
3427.9052	99.82926172
3428.0576	98.61374575
3428.21	98.38491025
3428.3624	99.15573811
3428.5148	98.92262402
3428.6672	99.05506909
3428.8196	99.99409733
3428.972	98.50003147
3429.1244	98.86796631
3429.2768	98.76560946
3429.4292	98.78581504
3429.5816	99.49778717
3429.734	99.99382276
3429.8864	99.70993744
3430.0388	99.5903687
3430.1912	99.8145617
3430.3436	98.89712482
3430.496	99.6239256
3430.6484	98.53811883
3430.8008	98.83858402
3430.9532	99.03887078
3431.1056	99.7516086
3431.258	97.64921091
3431.4104	94.20852651
3431.5628	91.94870865
3431.7152	90.70095079
3431.8676	90.03103136
3432.02	89.23799293
3432.1724	87.40545644
3432.3248	87.03212757
3432.4772	87.6207502
3432.6296	89.64089301
3432.782	92.34162406
3432.9344	94.16323746
3433.0868	96.19065067
3433.2392	98.37555856
3433.3916	99.26035301
3433.544	98.79219508
3433.6964	99.44685645
3433.8488	99.13515256
3434.0012	98.94490364
3434.1536	99.37331842
3434.306	99.021236
3434.4584	98.65065962
3434.6108	99.80580208
3434.7632	99.84966148
3434.9156	99.689377
3435.068	99.18453048
3435.2204	99.09412216
3435.3728	99.63270252
3435.5252	98.53099972
3435.6776	98.75778226
3435.83	99.61691115
3435.9824	97.3155441
3436.1348	97.21218757
3436.2872	99.24711072
3436.4396	99.61849074
3436.592	99.18953869
3436.7444	98.16036485
3436.8968	98.03763516
3437.0492	98.06474762
3437.2016	98.57997208
3437.354	97.76275413
3437.5064	97.37852123
3437.6588	96.6207318
3437.8112	96.66955354
3437.9636	99.22494651
3438.116	99.14764781
3438.2684	99.73256224
3438.4208	99.57804092
3438.5732	99.2735885
3438.7256	99.23725707
3438.878	99.50679457
3439.0304	99.15938029
3439.1828	97.78914022
3439.3352	98.08139627
3439.4876	98.2702277
3439.64	98.19897975
3439.7924	98.38325446
3439.9448	98.72957564
3440.0972	99.93820374
3440.2496	98.8420312
3440.402	99.18920799
3440.5544	99.56063225
3440.7068	98.93212021
3440.8592	98.73654599
3441.0116	99.76325118
3441.164	98.61065523
3441.3164	98.34636253
3441.4688	99.76366688
3441.6212	98.98854934
3441.7736	98.36693462
3441.926	98.64279858
3442.0784	98.07548666
3442.2308	98.91183524
3442.3832	99.60222561
3442.5356	99.91645357
3442.688	99.73140605
3442.8404	99.56552092
3442.9928	99.99107682
3443.1452	98.36444925
3443.2976	98.1352139
3443.45	99.07078276
3443.6024	97.77699575
3443.7548	97.77814074
3443.9072	98.9056273
3444.0596	99.29044096
3444.212	97.86358415
3444.3644	98.4921262
3444.5168	99.25926937
3444.6692	97.90915636
3444.8216	98.25320383
3444.974	99.74874333
3445.1264	99.49087778
3445.2788	99.5241936
3445.4312	98.19388001
3445.5836	98.43920316
3445.736	99.15573811
3445.8884	98.47203737
3446.0408	99.5667313
3446.1932	99.78785831
3446.3456	99.32975182
3446.498	98.9630664
3446.6504	99.89486808
3446.8028	98.79972443
3446.9552	99.30634182
3447.1076	98.99378575
3447.26	98.20339222
3447.4124	99.07310815
3447.5648	99.06784013
3447.7172	98.00417628
3447.8696	97.71599486
3448.022	98.95787151
3448.1744	98.37546113
3448.3268	98.21246008
3448.4792	99.21187487
3448.6316	99.87413752
3448.784	99.73852734
3448.9364	99.95787254
3449.0888	99.82437804
3449.2412	99.9027237
3449.3936	98.91489092
3449.546	99.38893365
3449.6984	99.11166039
3449.8508	98.53477744
3450.0032	99.61561025
3450.1556	99.69868685
3450.308	99.63678809
3450.4604	99.78448954
3450.6128	99.75669134
3450.7652	99.82299569
3450.9176	99.24074635
3451.07	99.5538331
3451.2224	99.19558506
3451.3748	99.75932472
3451.5272	99.303661
3451.6796	99.82129068
3451.832	99.2976399
3451.9844	98.29935889
3452.1368	98.12867679
3452.2892	99.7541501
3452.4416	98.93550747
3452.594	99.90359639
3452.7464	99.72872348
3452.8988	99.72997229
3453.0512	98.42763369
3453.2036	97.3191364
3453.356	96.96213513
3453.5084	97.56221027
3453.6608	98.56502852
3453.8132	98.175729
3453.9656	94.63821594
3454.118	91.79728303
3454.2704	88.89484858
3454.4228	85.02596033
3454.5752	83.66865218
3454.7276	83.5114171
3454.88	85.14579002
3455.0324	86.00137389
3455.1848	86.14856965
3455.3372	86.99686762
3455.4896	86.28356788
3455.642	85.92786708
3455.7944	87.29494024
3455.9468	88.82721325
3456.0992	88.4662228
3456.2516	86.65555594
3456.404	87.23129222
3456.5564	86.99666451
3456.7088	87.46060579
3456.8612	87.57229033
3457.0136	87.545433
3457.166	88.46517708
3457.3184	88.59144995
3457.4708	88.04373772
3457.6232	88.27276582
3457.7756	87.9855868
3457.928	87.04369404
3458.0804	86.11382151
3458.2328	87.77018041
3458.3852	88.94267476
3458.5376	88.30637365
3458.69	87.60446968
3458.8424	88.73304689
3458.9948	91.66815633
3459.1472	95.08928151
3459.2996	97.59159098
3459.452	96.32224181
3459.6044	95.22978362
3459.7568	94.53529384
3459.9092	95.0541409
3460.0616	94.08415592
3460.214	93.74496844
3460.3664	94.44054784
3460.5188	95.23655942
3460.6712	97.34270288
3460.8236	97.97621355
3460.976	98.14965886
3461.1284	98.57658753
3461.2808	99.1156404
3461.4332	99.65163912
3461.5856	99.35652024
3461.738	98.9609695
3461.8904	96.39860472
3462.0428	96.52586259
3462.1952	99.0502724
3462.3476	98.75485247
3462.5	96.39035577
3462.6524	94.35605605
3462.8048	95.16640074
3462.9572	95.22848251
3463.1096	93.76430518
3463.262	93.10438874
3463.4144	93.89291585
3463.5668	94.91905001
3463.7192	94.75358186
3463.8716	95.26126525
3464.024	95.20559582
3464.1764	94.50298447
3464.3288	94.04870472
3464.4812	93.05766155
3464.6336	92.88309587
3464.786	93.20238069
3464.9384	93.37311489
3465.0908	94.73679575
3465.2432	93.67626496
3465.3956	93.74576254
3465.548	92.69444358
3465.7004	92.90629388
3465.8528	93.47983799
3466.0052	93.81443846
3466.1576	94.72974851
3466.31	96.13888603
3466.4624	95.04563598
3466.6148	93.00403307
3466.7672	94.35182298
3466.9196	94.42615673
3467.072	93.93998228
3467.2244	94.07668677
3467.3768	94.22670314
3467.5292	93.79920807
3467.6816	92.52728536
3467.834	91.91107567
3467.9864	93.15099543
3468.1388	94.48229641
3468.2912	95.82453014
3468.4436	95.36092225
3468.596	96.05410536
3468.7484	94.81372029
3468.9008	93.85935351
3469.0532	93.77705798
3469.2056	95.03647431
3469.358	93.26565665
3469.5104	93.77099392
3469.6628	96.42302504
3469.8152	97.22777305
3469.9676	95.83516694
3470.12	97.06291442
3470.2724	97.19283362
3470.4248	97.21949907
3470.5772	95.96061681
3470.7296	93.15365019
3470.882	91.06387396
3471.0344	93.06078637
3471.1868	93.38091279
3471.3392	91.03824153
3471.4916	91.23739341
3471.644	93.1093007
3471.7964	93.5903891
3471.9488	92.0181971
3472.1012	90.11087432
3472.2536	86.91961322
3472.406	84.51154915
3472.5584	84.37327846
3472.7108	82.64364143
3472.8632	81.56967466
3473.0156	81.90019544
3473.168	81.05792602
3473.3204	80.38147285
3473.4728	80.0530536
3473.6252	79.47013213
3473.7776	82.53865398
3473.93	85.65851637
3474.0824	87.71310859
3474.2348	87.66388957
3474.3872	85.5905181
3474.5396	84.51606258
3474.692	84.98003735
3474.8444	84.4795124
3474.9968	83.81495396
3475.1492	83.0923914
3475.3016	84.46839818
3475.454	85.18060344
3475.6064	86.98562702
3475.7588	89.22054957
3475.9112	91.48098834
3476.0636	91.33781615
3476.216	91.36615523
3476.3684	91.29718129
3476.5208	91.29620891
3476.6732	91.25169529
3476.8256	92.51488708
3476.978	93.33455811
3477.1304	93.35889064
3477.2828	93.30796778
3477.4352	94.85334834
3477.5876	94.283741
3477.74	93.00490244
3477.8924	93.53181934
3478.0448	93.43035382
3478.1972	94.37025513
3478.3496	95.05713889
3478.502	94.87813232
3478.6544	94.93426448
3478.8068	93.90663625
3478.9592	94.22027255
3479.1116	94.90744277
3479.264	94.57293864
3479.4164	92.20482517
3479.5688	92.54608017
3479.7212	94.39029049
3479.8736	95.19284371
3480.026	94.32563275
3480.1784	93.07710029
3480.3308	92.20215738
3480.4832	92.69882875
3480.6356	94.80806302
3480.788	96.34437089
3480.9404	95.10033328
3481.0928	93.8739352
3481.2452	92.24766051
3481.3976	92.26956202
3481.55	94.3336592
3481.7024	96.80627111
3481.8548	96.47597186
3482.0072	95.82282792
3482.1596	96.20426108
3482.312	96.81960448
3482.4644	97.2086327
3482.6168	97.10779744
3482.7692	96.41770435
3482.9216	96.93979498
3483.074	97.38589153
3483.2264	97.04979347
3483.3788	95.79941278
3483.5312	94.04527559
3483.6836	94.50298447
3483.836	93.37540858
3483.9884	95.18122672
3484.1408	95.90612691
3484.2932	96.12371874
3484.4456	95.38051387
3484.598	95.06743894
3484.7504	95.88951695
3484.9028	97.53179477
3485.0552	97.90900771
3485.2076	98.19407617
3485.36	98.01405036
3485.5124	97.68749242
3485.6648	97.04136639
3485.8172	96.16004442
3485.9696	95.79467438
3486.122	97.3632698
3486.2744	98.05518736
3486.4268	97.97833892
3486.5792	98.29075962
3486.7316	98.73495979
3486.884	98.79929287
3487.0364	98.85232216
3487.1888	99.34811702
3487.3412	99.70359514
3487.4936	99.67046878
3487.646	98.89057891
3487.7984	98.70109844
3487.9508	99.22952238
3488.1032	99.36529608
3488.2556	99.38710533
3488.408	99.48578791
3488.5604	96.84589318
3488.7128	93.63207366
3488.8652	95.07326872
3489.0176	96.20814864
3489.17	96.27468534
3489.3224	97.93926549
3489.4748	98.12553055
3489.6272	98.44935883
3489.7796	97.94411556
3489.932	96.35012284
3490.0844	96.00332483
3490.2368	97.96756212
3490.3892	98.08233184
3490.5416	99.23471054
3490.694	98.28386849
3490.8464	97.39416823
3490.9988	95.51317833
3491.1512	93.71335942
3491.3036	90.42107803
3491.456	88.88805782
3491.6084	88.45197249
3491.7608	88.82578812
3491.9132	89.56396084
3492.0656	88.50685458
3492.218	87.23479334
3492.3704	85.84046925
3492.5228	84.29581558
3492.6752	85.67541231
3492.8276	85.3369634
3492.98	83.50101834
3493.1324	83.49325437
3493.2848	84.64647115
3493.4372	84.86246467
3493.5896	85.32261162
3493.742	85.30269436
3493.8944	84.57426704
3494.0468	83.80462312
3494.1992	84.79993229
3494.3516	85.11512043
3494.504	85.98356331
3494.6564	85.12197698
3494.8088	84.7428019
3494.9612	83.49347412
3495.1136	82.8808342
3495.266	81.9507748
3495.4184	81.90580116
3495.5708	82.27907607
3495.7232	82.90353862
3495.8756	85.42634651
3496.028	87.51434517
3496.1804	88.99483077
3496.3328	90.7128042
3496.4852	91.94936539
3496.6376	92.55999366
3496.79	92.89885358
3496.9424	94.42765726
3497.0948	95.69179529
3497.2472	95.12525379
3497.3996	94.47330719
3497.552	94.42271082
3497.7044	96.4166088
3497.8568	98.78010528
3498.0092	99.85315953
3498.1616	98.62562165
3498.314	98.12203978
3498.4664	96.86208685
3498.6188	95.53986959
3498.7712	97.24289359
3498.9236	98.64303975
3499.076	97.50174885
3499.2284	96.51270867
3499.3808	97.50732833
3499.5332	99.09895821
3499.6856	99.61026654
3499.838	99.34947863
3499.9904	98.79622379
3500.1428	98.67244624
3500.2952	98.69772919
3500.4476	98.9281599
3500.6	98.47829854
3500.7524	98.91441349
3500.9048	99.13458445
3501.0572	98.20388245
3501.2096	98.90643919
3501.362	99.20460474
3501.5144	99.64583898
3501.6668	98.51064901
3501.8192	96.84131621
3501.9716	96.31496654
3502.124	97.30542253
3502.2764	98.81789156
3502.4288	99.8712403
3502.5812	99.75096163
3502.7336	99.77973556
3502.886	99.32650954
3503.0384	99.4985807
3503.1908	99.15848162
3503.3432	99.19799376
3503.4956	99.65437633
3503.648	99.79916116
3503.8004	99.27518948
3503.9528	99.73866605
3504.1052	99.81304051
3504.2576	99.59181042
3504.41	99.85697921
3504.5624	99.79413318
3504.7148	99.52274802
3504.8672	99.64249749
3505.0196	99.92563318
3505.172	99.03944098
3505.3244	99.65887583
3505.4768	98.76316071
3505.6292	98.49605488
3505.7816	98.71909264
3505.934	99.13444243
3506.0864	99.56798817
3506.2388	99.44793219
3506.3912	99.96185941
3506.5436	99.97248793
3506.696	99.09838931
3506.8484	98.01503758
3507.0008	96.78860413
3507.1532	97.81480549
3507.3056	99.09691959
3507.458	99.11516662
3507.6104	98.61369747
3507.7628	97.74790727
3507.9152	97.92292741
3508.0676	98.742169
3508.22	99.13714085
3508.3724	99.97015188
3508.5248	99.68761654
3508.6772	97.44125946
3508.8296	96.49132771
3508.982	95.31007852
3509.1344	93.81217415
3509.2868	94.29445605
3509.4392	95.4235942
3509.5916	96.36256421
3509.744	96.70124728
3509.8964	96.78710993
3510.0488	97.79625524
3510.2012	99.59060124
3510.3536	99.85927994
3510.506	99.52316771
3510.6584	98.25481862
3510.8108	97.75707538
3510.9632	96.69824998
3511.1156	96.23230344
3511.268	98.0950328
3511.4204	99.65386602
3511.5728	98.94456982
3511.7252	98.90242725
3511.8776	99.68270513
3512.03	97.87618718
3512.1824	97.19735578
3512.3348	96.76102662
3512.4872	96.16057056
3512.6396	96.13867542
3512.792	94.3554434
3512.9444	91.46889196
3513.0968	89.51757646
3513.2492	87.76532769
3513.4016	87.56774851
3513.554	87.20280119
3513.7064	89.9083737
3513.8588	91.62824523
3514.0112	92.6664241
3514.1636	96.46102489
3514.316	96.73285555
3514.4684	96.50839209
3514.6208	97.54314165
3514.7732	97.11956775
3514.9256	97.3570558
3515.078	97.39214975
3515.2304	97.74940227
3515.3828	98.17774092
3515.5352	97.90439931
3515.6876	97.7688799
3515.84	97.94733198
3515.9924	96.72857078
3516.1448	95.72559259
3516.2972	94.89818683
3516.4496	95.90718795
3516.602	95.29184999
3516.7544	96.44648742
3516.9068	97.41298378
3517.0592	97.46432297
3517.2116	96.31156384
3517.364	96.36873072
3517.5164	97.72163202
3517.6688	97.46331622
3517.8212	96.14104465
3517.9736	96.77762776
3518.126	97.91901474
3518.2784	97.63765629
3518.4308	97.02670258
3518.5832	98.29628105
3518.7356	98.130004
3518.888	96.94533036
3519.0404	96.50339864
3519.1928	96.63145563
3519.3452	97.62824904
3519.4976	98.03812835
3519.65	98.21285213
3519.8024	97.50918792
3519.9548	98.03457718
3520.1072	98.31723276
3520.2596	98.42340328
3520.412	98.94361604
3520.5644	98.66068753
3520.7168	98.11185993
3520.8692	97.94995432
3521.0216	98.79900516
3521.174	99.47523136
3521.3264	99.41948006
3521.4788	99.55504404
3521.6312	98.88957538
3521.7836	97.13102776
3521.936	95.86896764
3522.0884	97.50189966
3522.2408	97.75612881
3522.3932	98.22916648
3522.5456	98.3858842
3522.698	99.03910837
3522.8504	97.89572551
3523.0028	97.5384227
3523.1552	98.341778
3523.3076	98.28435728
3523.46	96.81311873
3523.6124	96.62430684
3523.7648	99.14253684
3523.9172	99.56980355
3524.0696	99.1202356
3524.222	98.15231119
3524.3744	98.68843748
3524.5268	99.88806705
3524.6792	99.53202627
3524.8316	98.8761435
3524.984	98.38125763
3525.1364	97.31260921
3525.2888	96.18318601
3525.4412	96.22595154
3525.5936	96.92502882
3525.746	97.831207
3525.8984	99.63618458
3526.0508	98.69392624
3526.2032	98.0236742
3526.3556	97.39770025
3526.508	97.60932499
3526.6604	97.5788096
3526.8128	95.91434898
3526.9652	96.08872093
3527.1176	96.9640814
3527.27	96.94968619
3527.4224	96.41906069
3527.5748	97.36963397
3527.7272	97.70616453
3527.8796	97.53947701
3528.032	93.70995274
3528.1844	88.47981479
3528.3368	85.56540284
3528.4892	85.26001468
3528.6416	85.31381534
3528.794	85.33084335
3528.9464	85.34828678
3529.0988	86.66797541
3529.2512	90.06814868
3529.4036	93.7687267
3529.556	95.15917533
3529.7084	96.1270899
3529.8608	97.37119954
3530.0132	98.7321717
3530.1656	97.55869859
3530.318	96.66727732
3530.4704	96.67674318
3530.6228	97.68194832
3530.7752	98.74707015
3530.9276	99.57957641
3531.08	99.36318452
3531.2324	98.75802239
3531.3848	98.23396585
3531.5372	98.63440449
3531.6896	99.09900561
3531.842	99.60478225
3531.9944	99.46710076
3532.1468	99.22806008
3532.2992	99.28347535
3532.4516	99.76223498
3532.604	99.9393045
3532.7564	98.78437572
3532.9088	99.99890194
3533.0612	97.54339264
3533.2136	95.5314404
3533.366	94.13151521
3533.5184	92.4657215
3533.6708	89.56243465
3533.8232	86.51172014
3533.9756	85.55371483
3534.128	86.48014048
3534.2804	88.3425762
3534.4328	89.67261303
3534.5852	88.17375155
3534.7376	87.15729698
3534.89	86.35386518
3535.0424	86.23555991
3535.1948	85.86973706
3535.3472	85.70576682
3535.4996	87.34741454
3535.652	89.62934056
3535.8044	92.65085462
3535.9568	95.34844852
3536.1092	95.53605794
3536.2616	96.52690218
3536.414	97.74950194
3536.5664	97.36377495
3536.7188	96.68470665
3536.8712	96.3421221
3537.0236	97.44307299
3537.176	99.00734796
3537.3284	99.38724598
3537.4808	97.53189521
3537.6332	96.47154584
3537.7856	95.61648714
3537.938	96.35780782
3538.0904	98.80183418
3538.2428	99.64908723
3538.3952	98.79056424
3538.5476	98.44581207
3538.7	98.32377381
3538.8524	96.85982541
3539.0048	96.83468091
3539.1572	98.03294941
3539.3096	98.64955053
3539.462	98.96854613
3539.6144	99.30558934
3539.7668	99.63627743
3539.9192	99.77221043
3540.0716	99.26911463
3540.224	99.01039255
3540.3764	99.25517
3540.5288	99.91406631
3540.6812	99.82552993
3540.8336	97.88650353
3540.986	96.8438362
3541.1384	97.30719406
3541.2908	98.45241936
3541.4432	98.72096834
3541.5956	99.21772725
3541.748	99.43923145
3541.9004	99.49946755
3542.0528	97.029871
3542.2052	95.46979016
3542.3576	96.48633142
3542.51	97.56577167
3542.6624	98.8287188
3542.8148	99.19643521
3542.9672	99.3116556
3543.1196	99.76034104
3543.272	99.46607257
3543.4244	99.47121311
3543.5768	99.64444675
3543.7292	99.63845927
3543.8816	99.94214792
3544.034	99.76131112
3544.1864	99.10981232
3544.3388	97.75652737
3544.4912	99.48415333
3544.6436	99.99926796
3544.796	99.60343423
3544.9484	98.97740658
3545.1008	97.51587137
3545.2532	97.88174261
3545.4056	98.74879975
3545.558	99.89615455
3545.7104	98.92753956
3545.8628	99.65349489
3546.0152	98.25193151
3546.1676	97.92867159
3546.32	99.76731556
3546.4724	99.62582985
3546.6248	98.71534084
3546.7772	98.38598159
3546.9296	97.88908203
3547.082	97.6680583
3547.2344	96.82521402
3547.3868	96.35446222
3547.5392	97.79665323
3547.6916	98.34182678
3547.844	99.27481279
3547.9964	99.76569913
3548.1488	99.32293786
3548.3012	97.64801065
3548.4536	97.83950349
3548.606	98.66733858
3548.7584	98.30414594
3548.9108	97.588534
3549.0632	97.78127678
3549.2156	97.80525837
3549.368	97.16258303
3549.5204	95.72340462
